Food,Categlory,ID,Carbs,Calories,Protien,Fat,Measure
TURKEY,"TURKEY,FRYER-ROASTERS,WING,MEAT&SKN,RAW",5225,0,159,20.85,7.72,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,FRYER-ROASTERS,WING,MEAT&SKN,CKD,RSTD",5226,0,207,27.65,9.87,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,FRYER-ROASTERS,WING,MEAT ONLY,RAW",5227,0,106,22.49,1.12,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,FRYER-ROASTERS,WING,MEAT ONLY,CKD,RSTD",5228,0,163,30.85,3.44,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,MEAT&SKN&GIBLETS&NECK,RAW",5229,0.11,166,20.15,8.78,1 turkey
TURKEY,"TURKEY,YOUNG HEN,MEAT&SKN&GIBLETS&NECK,CKD,RSTD",5230,0.07,215,28,10.55,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,MEAT&SKN,RAW",5231,0,168,20.18,9.09,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,MEAT&SKN,CKD,RSTD",5232,0,218,28.09,10.88,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,MEAT ONLY,RAW",5233,0,122,21.76,3.18,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,MEAT ONLY,CKD,RSTD",5234,0,175,29.25,5.51,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG HEN,SKN ONLY,RAW",5235,0,417,11.79,40.62,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,SKN ONLY,CKD,RSTD",5236,0,482,19.03,44.45,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LT MEAT,MEAT&SKN,RAW",5237,0,165,21.51,8.1,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LT MEAT,MEAT&SKN,CKD,RSTD",5238,0,207,28.64,9.4,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,DK MEAT,MEAT&SKN,RAW",5239,0,172,18.65,10.25,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,DK MEAT,MEAT&SKN,CKD,RSTD",5240,0,232,27.37,12.78,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LT MEAT,MEAT ONLY,RAW",5241,0,116,23.64,1.66,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LT MEAT,MEAT ONLY,CKD,RSTD",5242,0,161,29.89,3.74,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG HEN,DK MEAT,MEAT ONLY,RAW",5243,0,130,20.07,4.88,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,DK MEAT,MEAT ONLY,CKD,RSTD",5244,0,192,28.42,7.79,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG HEN,BACK,MEAT&SKN,RAW",5245,0,218,17.51,15.93,".5 back, bone removed"
TURKEY,"TURKEY,YOUNG HEN,BACK,MEAT&SKN,CKD,RSTD",5246,0,254,26.41,15.64,".5 back, bone removed"
TURKEY,"TURKEY,YOUNG HEN,BREAST,MEAT&SKN,RAW",5247,0,167,21.62,8.3,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,BREAST,MEAT&SKN,CKD,RSTD",5248,0,194,28.8,7.86,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LEG,MEAT&SKN,RAW",5249,0,151,19.46,7.5,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,LEG,MEAT&SKN,CKD,RSTD",5250,0,213,27.73,10.5,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,WING,MEAT&SKN,RAW",5251,0,210,19.93,13.87,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG HEN,WING,MEAT&SKN,CKD,RSTD",5252,0,238,27.3,13.46,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,RAW",5253,0.08,152,20.39,7.21,1 turkey
TURKEY,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,CKD,RSTD",5254,0.1,199,27.97,8.81,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,MEAT&SKN,RAW",5255,0,154,20.45,7.43,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,MEAT&SKN,CKD,RSTD",5256,0,202,28.09,9.06,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,MEAT ONLY,RAW",5257,0,117,21.72,2.7,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,MEAT ONLY,CKD,RSTD",5258,0,168,29.36,4.68,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG TOM,SKN ONLY,RAW",5259,0,368,13.24,34.56,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,SKN ONLY,CKD,RSTD",5260,0,422,20.14,37.25,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,RAW",5261,0,156,21.63,7.04,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,CKD,RSTD",5262,0,191,28.48,7.7,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,DK MEAT,MEAT&SKN,RAW",5263,0,152,19.05,7.89,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,DK MEAT,MEAT&SKN,CKD,RSTD",5264,0,216,27.58,10.85,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LT MEAT,MEAT ONLY,RAW",5265,0,114,23.43,1.57,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LT MEAT,MEAT ONLY,CKD,RSTD",5266,0,154,29.88,2.92,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,RAW",5267,0,123,20.04,4.11,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,CKD,RSTD",5268,0,185,28.68,6.98,"1 cup, chopped or diced"
TURKEY,"TURKEY,YOUNG TOM,BACK,MEAT&SKN,RAW",5269,0,179,18.47,11.14,".5 back, bone removed"
TURKEY,"TURKEY,YOUNG TOM,BACK,MEAT&SKN,CKD,RSTD",5270,0,238,26.8,13.65,".5 back, bone removed"
TURKEY,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,RAW",5271,0,151,21.96,6.34,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,CKD,RSTD",5272,0,189,28.61,7.39,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,RAW",5273,0,141,19.54,6.34,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,CKD,RSTD",5274,0,206,27.93,9.63,"1 leg, bone removed (yield after cooking)"
TURKEY,"TURKEY,YOUNG TOM,WING,MEAT&SKN,RAW",5275,0,188,20.45,11.22,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
TURKEY,"TURKEY,YOUNG TOM,WING,MEAT&SKN,CKD,RSTD",5276,0,221,27.45,11.5,"1 unit,  (yield from 1 lb ready-to-cook turkey)"
CHICKEN,"CHICKEN,CND,MEAT ONLY,W/BROTH",5277,0,165,21.77,7.95,"1 can,  (5 oz)"
PATE DE FOIE GRAS,"PATE DE FOIE GRAS,CND (GOOSE LIVER PATE),SMOKED",5282,4.67,462,11.4,43.84,1 tbsp
TURKEY,"TURKEY,CND,MEAT ONLY,W/BROTH",5284,0,163,23.68,6.86,"1 cup,  drained"
TURKEY,"TURKEY,DICED,LT&DK MEAT,SEASONED",5285,1,138,18.7,6,1 oz
TURKEY AND GRAVY,"TURKEY AND GRAVY,FROZEN",5286,4.61,67,5.88,2.63,1 cup
TURKEY PATTIES,"TURKEY PATTIES,BREADED,BATTERED,FRIED",5292,15.7,283,14,18,"1 medium, slice (approx 3"" x 2"" x 1/4"")"
TURKEY BREAST,"TURKEY BREAST,PRE-BASTED,MEAT&SKN,CKD,RSTD",5293,0,126,22.16,3.46,".5 breast, bone removed"
TURKEY THIGH,"TURKEY THIGH,PRE-BASTED,MEAT&SKN,CKD,RSTD",5294,0,157,18.8,8.54,"1 thigh, bone removed"
TURKEY RST,"TURKEY RST,BNLESS,FRZ,SEASONED,LT&DK MEAT,RAW",5295,6.4,120,17.6,2.2,"1 box,  (net weight, 2.5 lb)"
TURKEY RST,"TURKEY RST,BNLESS,FRZ,SEASONED,LT&DK MEAT,RSTD",5296,3.07,155,21.32,5.78,"1 cup, chopped or diced"
TURKEY STKS,"TURKEY STKS,BREADED,BATTERED,FRIED",5300,17,279,14.2,16.9,"1 stick,  (2.25 oz)"
POULTRY,"POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS W/SKN,RAW",5301,0,272,11.39,24.73,.5 lb
POULTRY,"POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS WO/SKN,RAW",5302,0,199,13.79,15.48,.5 lb
POULTRY,"POULTRY,MECHANICALLY DEBONED,FROM MATURE HENS,RAW",5303,0,243,14.72,19.98,.5 lb
TURKEY,"TURKEY,MECHANICALLY DEBONED,FROM TURKEY FRAMES,RAW",5304,0,201,13.29,15.96,.5 lb
POULTRY FD PRODUCTS,"POULTRY FD PRODUCTS,GROUND TURKEY,RAW",5305,0,149,17.46,8.26,1 lb
POULTRY FD PRODUCTS,"POULTRY FD PRODUCTS,GROUND TURKEY,CKD",5306,0,235,27.36,13.15,"1 patty,  (4 oz, raw) (yield after cooking)"
CHICKEN,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,RAW",5307,0,200,17.15,14.02,.5 bird
CHICKEN,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,CKD,RSTD",5308,0,260,22.27,18.21,"1 bird, whole"
CHICKEN,"CHICKEN,CORNISH GAME HENS,MEAT ONLY,RAW",5309,0,116,20.04,3.33,"1 bird, whole"
CHICKEN,"CHICKEN,CORNISH GAME HENS,MEAT ONLY,CKD,RSTD",5310,0,134,23.3,3.87,"1 bird, whole"
CHICKEN,"CHICKEN,CANNED,NO BROTH",5311,0.8,184,25.3,8.1,1 cup
CHICKEN,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV",5312,3.34,211,19.67,12.67,1 piece
CHICKEN,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV,HTD (MICROWAVE)",5313,3.84,248,25.34,13.9,1 serving
DUCK,"DUCK,YNG DUCKLING,DOM,WH PEKIN,BRST,MEAT&SKN,BNLESS,CKD,RSTD",5315,0,202,24.5,10.85,"1 unit,  (yield from 1 lb ready-to-cook duck)"
DUCK,"DUCK,YNG DUCKL,DOM,WH PEKIN,BRST,MEAT,BNLESS,CKD WO/SKN,BRLD",5316,0,140,27.6,2.5,"1 cup, chopped or diced"
DUCK,"DUCK,YNG DUCKLING,DOM,WH PEKIN,LEG,MEAT&SKN,BONE IN,CKD,RSTD",5317,0,217,26.75,11.4,"1 leg, bone removed (yield after cooking)"
DUCK,"DUCK,YNG DUCKL,DOM,WH PEKIN,LEG,MEAT,BONE IN,CKD WO/SKN,BRSD",5318,0,178,29.1,5.96,"1 cup, chopped or diced, cooked"
CHICKEN,"CHICKEN,WING,FRZ,GLAZED,BBQ FLAV,HTD (CONVENTIONAL OVEN)",5320,3.36,242,22.24,14.87,1 serving
CHICKEN NUGGETS,"CHICKEN NUGGETS,FRZ,CKD",5321,14.09,296,15.27,19.82,
CHICKEN NUGGETS,"CHICKEN NUGGETS,FRZ,UNCKD",5322,14.38,276,13.89,18.06,
CHICKEN PATTY,"CHICKEN PATTY,FRZ,UNCKD",5323,13.61,292,14.33,20.04,
CHICKEN PATTY,"CHICKEN PATTY,FRZ,CKD",5324,12.84,287,14.85,19.58,
CHICKEN BREAST TENDERS,"CHICKEN BREAST TENDERS,CKD,CONVENTIONAL OVEN",5325,17,293,15.78,17.69,
CHICKEN BREAST TENDERS,"CHICKEN BREAST TENDERS,CKD,MICROWAVED",5326,17.56,252,16.35,12.89,
CHICKEN BREAST TENDERS,"CHICKEN BREAST TENDERS,UNCKD",5327,15.01,263,14.73,15.75,
CHICKEN,"CHICKEN,GROUND,RAW",5332,0.04,143,17.44,8.1,"4 oz, crumbled"
CHICKEN,"CHICKEN,GROUND,CRUMBLES,CKD,PAN-BROWNED",5333,0,189,23.28,10.92,"3 oz, crumbled"
CHICK,"CHICK,FEET,BOILED",5335,0.2,215,19.4,14.6,
USDA CMDTY CHICK,"USDA CMDTY CHICK,CND,MEAT ONLY,DRND",5336,0,162,27.52,5.72,
USDA CMDTY,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O",5337,0,129,22.02,4.58,
USDA CMDTY,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH",5338,0.23,133,22.41,4.69,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT ONLY,CKD,ROTISSERIE,ORI",5341,0,205,25.34,11.54,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,ROTISSERIE,O",5342,0,148,29.07,3.49,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,ROTISSERIE,",5343,0,176,28.74,6.81,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,ROTISSERIE,ORIGINAL",5344,0.12,406,17.66,37.24,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT ONLY,CKD,ROTISSERIE,OR",5345,0,196,24.06,11.09,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,ROTISSERIE,ORI",5346,0,197,27.69,9.53,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT & SKN,CKD,ROTISSERIE,OR",5347,0.03,260,23.23,18.59,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT & SKN,CKD,ROTISSERIE,",5348,0.02,184,27.48,8.18,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT & SKN,CKD,ROTISSERIE",5349,0.02,215,26.86,11.98,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT & SKN,CKD,ROTISSERIE,O",5351,0.02,233,22.93,15.7,
CHICKEN,"CHICKEN,BROILERS OR FRYERS,WING,MEAT & SKN,CKD,ROTISSERIE,OR",5352,0.04,266,24.34,18.77,
USDA CMDTY,"USDA CMDTY,CHICK FAJITA STRIPS,FRZ",5353,2.23,135,18.56,5.73,1 strip
USDA CMDTY,"USDA CMDTY,TURKEY TACO MEAT,FRZ,CKD",5354,3.03,148,16.8,7.58,1 cup
USDA COMMODITY,"USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ",5600,3.1,118,16.3,4,1 oz
EMU,"EMU,GROUND,RAW",5621,0,134,22.77,4.03,1 patty
EMU,"EMU,GROUND,CKD,PAN-BROILED",5622,0,163,28.43,4.65,"1 patty,  (yield from 135.8 g raw meat)"
EMU,"EMU,FAN FILLET,RAW",5623,0,103,22.5,0.8,1 fan fillet
EMU,"EMU,FAN FILLET,CKD,BRLD",5624,0,154,31.27,2.3,1 steak
EMU,"EMU,FLAT FILLET,RAW",5625,0,102,22.25,0.74,1 flat fillet
EMU,"EMU,FULL RUMP,RAW",5626,0,112,22.83,1.64,1 full rump
EMU,"EMU,FULL RUMP,CKD,BRLD",5627,0,168,33.67,2.68,"1 full rump, cooked ( yield from 695 g raw meat )"
EMU,"EMU,INSIDE DRUM,RAW",5628,0,108,22.22,1.49,1 inside drum
EMU,"EMU,INSIDE DRUMS,CKD,BRLD",5629,0,156,32.38,2.01,"1 inside drum, cooked ( yield from 572 g raw meat )"
EMU,"EMU,OUTSIDE DRUM,RAW",5630,0,103,23.08,0.48,1 outside drum
EMU,"EMU,OYSTER,RAW",5631,0,141,22.81,4.86,1 steak
EMU,"EMU,TOP LOIN,CKD,BRLD",5632,0,152,29.07,3.13,1 steak
OSTRICH,"OSTRICH,GROUND,RAW",5641,0,165,20.22,8.7,1 patty
OSTRICH,"OSTRICH,GROUND,CKD,PAN-BROILED",5642,0,175,26.15,7.07,1 patty
OSTRICH,"OSTRICH,FAN,RAW",5643,0,117,21.81,2.65,
OSTRICH,"OSTRICH,INSIDE LEG,RAW",5644,0,111,22.39,1.72,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,INSIDE LEG,CKD",5645,0,141,29.01,1.94,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,INSIDE STRIP,RAW",5646,0,127,23.69,2.87,
OSTRICH,"OSTRICH,INSIDE STRIP,CKD",5647,0,164,29.37,4.26,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,OUTSIDE LEG,RAW",5648,0,115,22.86,1.96,
OSTRICH,"OSTRICH,OUTSIDE STRIP,RAW",5649,0,120,23.36,2.21,
OSTRICH,"OSTRICH,OUTSIDE STRIP,CKD",5650,0,156,28.55,3.83,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,OYSTER,RAW",5651,0,125,21.55,3.67,
OSTRICH,"OSTRICH,OYSTER,CKD",5652,0,159,28.81,3.97,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,RND,RAW",5653,0,116,21.99,2.4,
OSTRICH,"OSTRICH,TENDERLOIN,RAW",5654,0,123,22.07,3.19,
OSTRICH,"OSTRICH,TIP RAW",5655,0,114,21.85,2.3,
OSTRICH,"OSTRICH,TIP CKD",5656,0,145,28.49,2.57,"1 serving,  ( 3 oz )"
OSTRICH,"OSTRICH,TOP LOIN,RAW",5657,0,119,21.67,2.95,
OSTRICH,"OSTRICH,TOP LOIN,CKD",5658,0,155,28.12,3.87,"1 serving,  ( 3 oz )"
CHICKEN,"CHICKEN,LIVER,ALL CLASSES,CKD,PAN-FRIED",5661,1.11,172,25.78,6.43,
SOUP,"SOUP,CRM OF ASPARAGUS,CND,COND",6001,8.52,69,1.82,3.26,".5 cup,  (4 fl oz)"
SOUP,"SOUP,BLACK BEAN,CND,COND",6002,15.42,91,4.83,1.32,"1 cup,  (8 fl oz)"
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,BEEFY MUSHROOM SOUP,COND",6003,4.76,40,2.38,1.59,"1 serving, 1/2 cup"
SOUP,"SOUP,BEAN W/ PORK,CND,COND",6004,16.97,129,5.88,4.42,"1 can, 11.5 oz"
SOUP,"SOUP,BEAN W/ FRANKFURTERS,CND,COND",6006,16.75,142,7.6,5.31,"1 cup,  (8 fl oz)"
SOUP,"SOUP,BEAN W/ HAM,CND,CHUNKY,RTS",6007,11.16,95,5.19,3.5,"1 cup,  (8 fl oz)"
SOUP,"SOUP,BF BROTH OR BOUILLON CND,RTS",6008,0.04,7,1.14,0.22,1 cup
SOUP,"SOUP,BF NOODLE,CND,COND",6009,7.16,67,3.85,2.46,.5 cup
SOUP,"SOUP,CRM OF CELERY,CND,COND",6010,7.03,72,1.32,4.46,.5 cup
SOUP,"SOUP,CHS,CND,COND",6011,8.19,121,4.22,8.15,.5 cup
SOUP,"SOUP,CHICK W/ DUMPLINGS,CND,COND",6012,4.93,79,4.58,4.51,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHICK BROTH,CND,COND",6013,0.75,31,4.42,1.04,".5 cup,  (4 fl oz)"
CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,BROCCOLI CHS SOUP,COND",6014,9.68,81,1.61,3.63,"1 serving, 1/2 cup"
SOUP,"SOUP,CHICK,CND,CHUNKY,RTS",6015,6.88,71,5.06,2.64,1 cup
SOUP,"SOUP,CRM OF CHICK,CND,COND",6016,7.16,90,2.38,5.77,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHICK GUMBO,CND,COND",6017,6.67,45,2.1,1.14,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHUNKY CHICK NOODLE,CND,RTS",6018,4,37,3.27,0.9,1 cup
SOUP,"SOUP,CHICK NOODLE,CND,COND",6019,6.03,52,2.59,1.94,.5 cup
SOUP,"SOUP,CHICK RICE,CND,CHUNKY,RTS",6022,5.41,53,5.11,1.33,1 cup
SOUP,"SOUP,CHICK W/ RICE,CND,COND",6023,5.84,49,2.89,1.56,.5 cup
SOUP,"SOUP,CHICK VEG,CHUNKY,CND,RTS",6024,7.87,69,5.13,2.01,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CHICK VEG,CND,COND",6025,7.01,61,2.94,2.32,.5 cup
SOUP,"SOUP,CHILI BF,CND,COND",6026,18.86,117,5.09,2.53,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CLAM CHOWDER,MANHATTAN STYLE,CND,CHUNKY,RTS",6027,7.84,56,3.02,1.41,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CLAM CHOWDER,MANHATTAN,CND,COND",6028,9.74,61,1.74,1.76,".5 cup,  (4 fl oz)"
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST,CHICK W/ RICE,COND",6029,7.19,58,1.59,1.19,.5 cup
SOUP,"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,COND",6030,10.32,72,3.17,2.06,.5 cup
SOUP,"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND",6032,0.84,13,2.52,0,.5 cup
SOUP,"SOUP,CRAB,CND,RTS",6034,4.22,31,2.25,0.62,"1 cup,  (8 fl oz)"
SOUP,"SOUP,ESCAROLE,CND,RTS",6035,0.72,11,0.62,0.73,"1 cup,  (8 fl oz)"
SOUP,"SOUP,GAZPACHO,CND,RTS",6036,1.8,19,2.9,0.1,"1 cup,  (8 fl oz)"
SOUP,"SOUP,LENTIL W/HAM,CND,RTS",6037,8.16,56,3.74,1.12,"1 cup,  (8 fl oz)"
CAMPBELL COMPANY,"CAMPBELL COMPANY,CAMPBELL'S RED&WHITE,CHEDDAR CHS SOUP,COND",6038,9.68,89,1.61,4.03,"1 serving, 1/2 cup"
SOUP,"SOUP,MINESTRONE,CND,CHUNKY,RTS",6039,8.64,53,2.13,1.17,1 cup
SOUP,"SOUP,MINESTRONE,CND,COND",6040,9.17,68,3.48,2.05,".5 cup,  (4 fl oz)"
CAMPBELL,"CAMPBELL,CAMPBELL'S RED&WHITE,CHICK & DUMPLINGS SOUP,COND",6041,7.94,56,2.38,1.98,"1 serving, 1/2 cup"
SOUP,"SOUP,MUSHROOM BARLEY,CND,COND",6042,9.6,61,1.5,1.8,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF MUSHROOM,CND,COND",6043,6.72,85,1.61,5.89,.5 cup
SOUP,"SOUP,MUSHROOM W/ BF STOCK,CND,COND",6044,7.41,68,2.51,3.21,".5 cup,  (4 fl oz)"
SOUP,"SOUP,ONION,CND,COND",6045,6.68,46,3.06,1.42,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF ONION,CND,COND",6046,10.4,88,2.2,4.2,.5 cup
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,CHICK & STARS SOUP,COND",6047,7.94,56,2.38,1.59,"1 serving, 1/2 cup"
SOUP,"SOUP,OYSTER STEW,CND,COND",6048,3.32,48,1.72,3.13,".5 cup,  (4 fl oz)"
SOUP,"SOUP,PEA,GRN,CND,COND",6049,20.18,125,6.54,2.23,.5 cup
SOUP,"SOUP,PEA,SPLIT W/HAM,CND,CHUNKY,RTS",6050,11.17,77,4.62,1.66,1 cup
SOUP,"SOUP,PEA,SPLIT W/ HAM,CND,COND",6051,20.81,141,7.68,3.28,".5 cup,  (4 fl oz)"
SOUP,"SOUP,PEPPERPOT,CND,COND",6052,7.66,84,5.19,3.78,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF POTATO,CND,COND",6053,9.14,59,1.39,1.88,".5 cup,  (4 fl oz)"
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,CHICK ALPHABET SOUP,COND",6054,8.73,56,3.17,1.19,"1 serving, 1/2 cup"
SOUP,"SOUP,SCOTCH BROTH,CND,COND",6055,7.73,66,4.05,2.14,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF SHRIMP,CND,COND",6056,6.53,72,2.22,4.14,".5 cup,  (8 fl oz)"
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED&WHITE,CHICK BROTH,COND",6057,0.81,16,0.81,0.81,"1 serving, 1/2 cup"
CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,CHICK GUMBO SOUP,COND",6058,7.94,48,1.59,0.79,"1 serving, 1/2 cup"
SOUP,"SOUP,STOCKPOT,CND,COND",6060,8.95,78,3.79,3.04,".5 cup,  (4 fl oz)"
SOUP,"SOUP,TOMATO BF W/ NOODLE,CND,COND",6061,16.87,112,3.55,3.42,"1 cup,  (8 fl oz)"
CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,CHICK NOODLE SOUP,COND",6062,6.35,48,2.38,1.59,"1 serving, 1/2 cup"
SOUP,"SOUP,TOMATO RICE,CND,COND",6063,17.08,93,1.64,2.12,".5 cup,  (4 fl oz)"
SOUP,"SOUP,TURKEY,CHUNKY,CND,RTS",6064,5.96,57,4.33,1.87,"1 cup,  (8 fl oz)"
SOUP,"SOUP,TURKEY NOODLE,CND,COND",6065,6.88,55,3.11,1.59,".5 cup,  (4 fl oz)"
SOUP,"SOUP,TURKEY VEG,CND,COND",6066,7.05,60,2.52,2.47,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHUNKY VEG,CND,RTS",6067,7.92,51,1.46,1.54,1 cup
SOUP,"SOUP,VEGETARIAN VEG,CND,COND",6068,9.78,59,1.72,1.58,.5 cup
SOUP,"SOUP,PEA,GRN,CND,COND,PREP W/ EQ VOLUME H2O",6069,9.88,62,3.2,1.09,1 serving
SOUP,"SOUP,CHUNKY BF,CND,RTS",6070,10.08,66,3.97,1.11,1 cup
SOUP,"SOUP,VEG BF,CND,COND",6071,8.11,63,4.45,1.51,.5 cup
SOUP,"SOUP,VEG W/ BF BROTH,CND,COND",6072,10.7,66,2.42,1.56,.5 cup
SOUP,"SOUP,BF BROTH OR BOUILLON,PDR,DRY",6075,23.65,238,15.97,8.89,1 cube
SOUP,"SOUP,BEEF BROTH,CUBED,DRY",6076,16.1,170,17.3,4,1 cube
